timestamp,policy,intersection_id,intersection_name,direction,robot_status,effective_status,green_share,arrivals,predicted_next_15m,served,queue_after,wait_vehicle_minutes,spillback,taxi_ratio,non_compliance_rate
2026-05-25 07:30:00,fixed,0,Soweto feeder to JHB CBD,cross_east_west,working,working,0.25,135.0,135.0,80.7300225,285.82260124999993,4892.814187499999,1,0.38,0.181
2026-05-25 07:30:00,fixed,0,Soweto feeder to JHB CBD,cross_north_south,working,working,0.25,160.0,160.0,79.868408125,367.988833375,6118.8455615625,1,0.399,0.185
2026-05-25 07:30:00,fixed,0,Soweto feeder to JHB CBD,inbound,working,working,0.25,263.0,263.0,78.347449125,1121.7437774600003,17413.762530337503,1,0.433,0.191
2026-05-25 07:30:00,fixed,0,Soweto feeder to JHB CBD,outbound,working,working,0.25,94.0,94.0,78.347449125,65.97991200000004,1577.3045484375007,0,0.433,0.191
2026-05-25 07:30:00,fixed,1,JHB CBD interchange,cross_east_west,working,working,0.25,217.0,217.0,126.815571375,274.0260622425001,5061.507718950001,0,0.287,0.162
2026-05-25 07:30:00,fixed,1,JHB CBD interchange,cross_north_south,working,working,0.25,189.0,189.0,124.1334436875,324.6593654375,5800.8913092187495,0,0.333,0.171
2026-05-25 07:30:00,fixed,1,JHB CBD interchange,inbound,working,working,0.25,333.0,333.0,122.93805,1108.5848200574999,17550.8076758625,1,0.352,0.175
2026-05-25 07:30:00,fixed,1,JHB CBD interchange,outbound,working,working,0.25,145.0,145.0,122.62181100000001,32.548422437499994,1407.8899190625,0,0.357,0.176
2026-05-25 07:30:00,fixed,2,Sandton/Grayston node,cross_east_west,working,working,0.25,166.0,166.0,125.122974,239.36153274999998,4528.84529625,0,0.316,0.168
2026-05-25 07:30:00,fixed,2,Sandton/Grayston node,cross_north_south,working,working,0.25,222.0,222.0,124.781579625,397.3695287499999,6896.404778437499,1,0.322,0.169
2026-05-25 07:30:00,fixed,2,Sandton/Grayston node,inbound,working,working,0.25,397.0,397.0,122.9829703125,1433.6235556875001,22426.725612656253,1,0.351,0.175
2026-05-25 07:30:00,fixed,2,Sandton/Grayston node,outbound,working,working,0.25,127.0,127.0,119.22275512499999,19.824983875000015,1191.5454215625002,0,0.409,0.186
2026-05-25 07:30:00,fixed,3,Midrand N1 corridor,cross_east_west,failed,failed,0.25,124.0,124.0,38.752821303750004,210.70925825875003,3451.2850336593756,0,0.341,0.283
2026-05-25 07:30:00,fixed,3,Midrand N1 corridor,cross_north_south,failed,failed,0.25,196.0,196.0,37.44807874125001,401.8811250087499,6309.077465690623,1,0.383,0.291
2026-05-25 07:30:00,fixed,3,Midrand N1 corridor,inbound,failed,failed,0.25,264.0,264.0,35.53966365,1107.2188960375001,16874.830917937503,1,0.44,0.303
2026-05-25 07:30:00,fixed,3,Midrand N1 corridor,outbound,failed,failed,0.25,102.0,102.0,35.34207588,97.3904774625,1725.9227310375002,0,0.446,0.304
2026-05-25 07:45:00,fixed,0,Soweto feeder to JHB CBD,cross_east_west,working,working,0.25,116.0,116.0,80.706920625,321.1156806249999,5422.037114062498,1,0.385,0.179
2026-05-25 07:45:00,fixed,0,Soweto feeder to JHB CBD,cross_north_south,working,working,0.25,147.0,147.0,81.69140275000001,433.297430625,7112.14698,1,0.363,0.174
2026-05-25 07:45:00,fixed,0,Soweto feeder to JHB CBD,inbound,working,working,0.25,249.0,249.0,79.16354424999999,1291.5802332100002,19967.430080025002,1,0.419,0.186
2026-05-25 07:45:00,fixed,0,Soweto feeder to JHB CBD,outbound,working,working,0.25,88.0,88.0,78.366272875,75.61363912500003,1721.9516334375007,0,0.437,0.189
2026-05-25 07:45:00,fixed,1,JHB CBD interchange,cross_east_west,failed,failed,0.25,172.0,172.0,37.78216265625,408.24389958625005,6407.024713715627,1,0.375,0.287
2026-05-25 07:45:00,fixed,1,JHB CBD interchange,cross_north_south,failed,failed,0.25,195.0,195.0,39.982246620000005,479.6771188175,7495.0236319125,1,0.303,0.272
2026-05-25 07:45:00,fixed,1,JHB CBD interchange,inbound,failed,failed,0.25,276.0,276.0,38.40704270625,1346.17777735125,20480.71948056562,1,0.355,0.283
2026-05-25 07:45:00,fixed,1,JHB CBD interchange,outbound,failed,failed,0.25,97.0,97.0,39.31818065625,90.23024178124999,1648.339981640625,0,0.325,0.277
2026-05-25 07:45:00,fixed,2,Sandton/Grayston node,cross_east_west,working,working,0.25,208.0,208.0,126.19182075,321.169712,5763.984335625,0,0.302,0.162
2026-05-25 07:45:00,fixed,2,Sandton/Grayston node,cross_north_south,working,working,0.25,192.0,192.0,124.087496625,465.282032125,7909.886706562501,1,0.338,0.169
2026-05-25 07:45:00,fixed,2,Sandton/Grayston node,inbound,working,working,0.25,341.0,341.0,122.8967233125,1651.7268323750002,25697.627910468753,1,0.357,0.173
2026-05-25 07:45:00,fixed,2,Sandton/Grayston node,outbound,working,working,0.25,106.0,106.0,121.6669335,4.158050375000016,974.8727568750003,0,0.376,0.177
2026-05-25 07:45:00,fixed,3,Midrand N1 corridor,cross_east_west,working,working,0.25,140.0,140.0,120.59192625,230.11733200875003,4356.1994270062505,0,0.393,0.18
2026-05-25 07:45:00,fixed,3,Midrand N1 corridor,cross_north_south,working,working,0.25,207.0,207.0,121.29627674999999,487.5848482587499,8223.494799506248,1,0.382,0.178
2026-05-25 07:45:00,fixed,3,Midrand N1 corridor,inbound,working,working,0.25,337.0,337.0,119.3382645,1324.8806315375002,20768.2464568125,1,0.411,0.184
2026-05-25 07:45:00,fixed,3,Midrand N1 corridor,outbound,working,working,0.25,109.0,109.0,117.500895375,88.8895820875,2214.600446625,0,0.438,0.189
2026-05-25 08:00:00,fixed,0,Soweto feeder to JHB CBD,cross_east_west,working,working,0.25,136.0,136.0,81.7362375,375.3794431249999,6243.713428124999,1,0.37,0.17
2026-05-25 08:00:00,fixed,0,Soweto feeder to JHB CBD,cross_north_south,working,working,0.25,184.0,184.0,82.35485437499999,534.9425762500001,8641.800051562503,1,0.355,0.167
2026-05-25 08:00:00,fixed,0,Soweto feeder to JHB CBD,inbound,working,working,0.25,246.0,246.0,79.56295,1458.0172832100002,22466.981373150003,1,0.42,0.18
2026-05-25 08:00:00,fixed,0,Soweto feeder to JHB CBD,outbound,working,working,0.25,67.0,67.0,81.2858365,61.32780262500002,1529.560813125,0,0.381,0.172
2026-05-25 08:00:00,fixed,1,JHB CBD interchange,cross_east_west,working,working,0.25,153.0,153.0,126.737025,434.5068745862501,7468.130806293751,1,0.3,0.156
2026-05-25 08:00:00,fixed,1,JHB CBD interchange,cross_north_south,working,working,0.25,132.0,132.0,127.365396,484.3117228175,8219.9163122625,1,0.288,0.154
2026-05-25 08:00:00,fixed,1,JHB CBD interchange,inbound,working,working,0.25,257.0,257.0,124.775419125,1478.4023582262498,23111.85101683125,1,0.334,0.163
2026-05-25 08:00:00,fixed,1,JHB CBD interchange,outbound,working,working,0.25,103.0,103.0,126.4585190625,66.77172271874998,1950.0147337499998,0,0.305,0.157
